,年份,月份,測站,平均,最高/日期,最低/日期,降水量(毫米),最大十分鐘風,最大瞬間風,相對溼度平均,最小相對溼度/日期,氣壓(百帕),降水日數(天),日照時數(小時)
3365,2018,10,金門,27.5,33.5/19,22.6/30,29.9,9.7/50.0/15,24.1/60.0/15,75,34/29,1006.8,4,230.6
3366,2018,10,澎湖,28.1,33.3/17,25.1/30,1.5,9.0/30.0/10,23.6/40.0/15,81,53/30,1007.6,4,205.5
3367,2018,10,東吉島,28.1,32.7/17,24.0/8,30.8,18.8/40.0/10,25.0/160.0/16,80,62/30,1003.7,4,224.0
3368,2018,11,彭佳嶼,23.1,28.5/1,18.3/31,59.3,23.5/330.0/4,31.4/350.0/4,69,39/29,1004.8,14,125.7
3369,2018,11,基隆,23.3,29.3/22,16.0/29,403.5,10.6/10.0/11,21.6/360.0/4,72,40/29,1013.0,19,84.7
3370,2018,11,臺北,23.3,31.2/1,16.1/29,125.1,8.8/90.0/30,16.9/90.0/30,71,30/1,1012.6,19,103.8
3371,2018,11,鞍部,16.7,24.3/26,11.3/28,465.7,13.1/350.0/4,23.8/350.0/4,92,26/28,923.6,24,79.9
3372,2018,11,竹子湖,18.4,25.5/26,11.5/29,453.0,9.0/30.0/31,19.9/20.0/31,85,46/1,947.3,24,120.6
3373,2018,11,淡水,22.1,29.6/25,14.5/29,140.5,5.4/360.0/4,13.5/360.0/4,80,33/1,1014.4,11,44.2
3374,2018,11,(原板橋),23.1,30.7/1,17.1/29,128.7,6.9/60.0/30,14.7/70.0/30,74,37/1,1015.1,15,86.4
3375,2018,11,新屋,23.1,30.7/1,16.4/29,54.8,14.6/50.0/30,24.4/30.0/30,73,33/1,1013.0,14,157.1
3376,2018,11,新竹,23.6,31.1/1,18.4/29,40.8,7.3/40.0/30,20.0/40.0/30,69,30/1,1011.9,7,169.9
3377,2018,11,臺中,24.9,32.6/1,15.6/29,7.5,6.9/10.0/4,15.9/10.0/4,68,30/29,1003.9,2,221.8
3378,2018,11,梧棲,23.5,30.7/1,16.9/29,4.5,14.8/350.0/27,26.0/360.0/27,71,33/29,1011.3,2,240.3
3379,2018,11,日月潭,20.2,28.7/6,13.5/29,18.0,5.0/130.0/17,11.2/170.0/31,77,44/30,903.2,5,165.7
3380,2018,11,嘉義,24.6,32.9/1,14.8/29,8.8,8.7/10.0/4,15.9/10.0/4,75,42/28,1010.6,4,227.1
3381,2018,11,阿里山,11.8,19.4/7,5.9/2,60.9,3.7/70.0/28,10.5/100.0/31,89,30/28,766.0,11,133.9
3382,2018,11,玉山,4.8,18.1/6,-1.2/19,92.5,20.5/130.0/31,27.5/100.0/31,78,8/29,644.5,12,171.0
3383,2018,11,臺南,25.8,31.7/1,18.4/29,0.5,10.3/340.0/4,17.7/340.0/4,70,44/29,1011.1,1,234.9
3384,2018,11,高雄,26.8,31.2/4,21.0/29,1.5,9.3/360.0/5,17.9/350.0/5,70,39/29,1013.3,2,222.8
3385,2018,11,恆春,26.1,31.6/15,20.0/29,8.4,13.8/30.0/31,30.5/30.0/31,71,35/28,1010.9,6,192.6
3386,2018,11,宜蘭,22.8,31.3/5,14.4/29,535.1,7.3/340.0/4,12.9/290.0/4,77,32/1,1015.5,24,75.7
3387,2018,11,蘇澳,22.8,30.1/1,17.0/29,983.5,8.2/310.0/4,20.2/310.0/4,78,30/1,1013.2,20,55.7
3388,2018,11,花蓮,24.2,30.8/5,15.8/29,133.5,9.6/70.0/27,17.3/80.0/11,73,37/1,1013.3,13,117.8
3389,2018,11,成功,24.3,30.3/5,19.5/28,133.7,11.1/30.0/30,20.5/30.0/11,76,42/29,1010.3,18,137.4
3390,2018,11,臺東,25.1,30.9/6,17.8/29,37.0,6.6/40.0/30,16.0/20.0/11,74,43/28,1013.7,10,143.2
3391,2018,11,大武,25.3,31.6/6,18.2/29,111.0,8.6/30.0/30,17.4/60.0/30,70,42/1,1013.2,10,136.4
3392,2018,11,蘭嶼,23.3,28.6/16,20.0/31,170.1,25.9/30.0/31,40.4/40.0/31,87,52/4,977.0,20,115.0
3393,2018,11,馬祖,21.6,30.4/5,16.6/28,31.9,8.3/60.0/3,17.0/30.0/19,71,39/29,1007.5,9,135.8
3394,2018,11,金門,23.4,32.4/6,14.9/29,5.5,8.3/60.0/30,20.3/60.0/30,63,23/29,1013.3,3,196.7
3395,2018,11,澎湖,25.1,30.5/1,21.4/28,2.5,10.9/40.0/31,22.4/30.0/31,73,48/28,1013.4,4,206.1
3396,2018,11,東吉島,25.4,29.5/1,22.5/28,2.2,19.9/40.0/31,26.1/30.0/31,73,45/27,1009.2,2,228.8
3397,2018,12,彭佳嶼,18.7,27.8/4,11.4/29,110.4,17.0/40.0/28,24.6/30.0/28,81,47/18,1009.5,19,96.0
3398,2018,12,基隆,19.1,29.8/4,12.4/18,578.0,11.3/10.0/27,18.9/20.0/27,77,38/20,1017.8,20,83.0
3399,2018,12,臺北,19.5,30.5/2,12.3/18,54.4,7.7/80.0/15,14.9/80.0/29,75,33/3,1017.3,16,91.1
3400,2018,12,鞍部,13.5,24.2/3,5.6/29,620.1,9.1/150.0/15,19.5/130.0/24,92,21/20,926.8,23,71.9
3401,2018,12,竹子湖,15.0,25.0/3,7.0/18,632.1,9.4/30.0/9,18.1/10.0/9,87,36/18,950.9,22,100.1
3402,2018,12,淡水,18.6,28.7/4,10.0/18,265.5,5.5/20.0/11,14.4/30.0/29,85,43/19,1019.1,16,93.5
3403,2018,12,(原板橋),19.1,30.1/4,11.8/19,69.9,6.7/60.0/14,12.9/50.0/28,82,49/19,1019.6,13,59.3
3404,2018,12,新屋,18.5,30.8/4,10.8/19,78.1,14.6/60.0/30,24.3/70.0/30,82,41/18,1017.6,15,97.7
3405,2018,12,新竹,19.1,29.8/4,12.3/19,30.5,7.1/40.0/28,20.2/20.0/28,75,33/18,1016.4,5,128.8
3406,2018,12,臺中,20.8,31.7/6,13.5/18,2.0,5.6/350.0/13,12.0/350.0/29,72,30/20,1008.3,1,191.3
3407,2018,12,梧棲,19.5,29.1/4,13.2/29,8.5,16.0/350.0/28,26.2/350.0/28,77,28/18,1015.8,2,163.8
3408,2018,12,日月潭,17.8,27.7/5,10.2/29,1.0,4.1/360.0/25,6.0/210.0/20,74,37/2,905.9,1,161.2
3409,2018,12,嘉義,20.7,31.6/6,10.8/30,T,5.8/10.0/27,10.6/360.0/27,75,25/20,1014.8,0,189.4
3410,2018,12,阿里山,10.0,18.3/3,1.3/18,2.8,3.8/190.0/22,7.0/60.0/16,84,29/18,767.6,3,138.3
3411,2018,12,玉山,5.1,16.6/22,-3.3/1,8.0,11.9/210.0/24,21.4/270.0/17,65,10/29,645.5,4,265.9
3412,2018,12,臺南,21.6,30.5/4,13.4/30,0.0,8.4/350.0/27,14.5/350.0/27,74,29/20,1015.3,0,214.6
3413,2018,12,高雄,23.4,32.4/4,16.0/29,0.0,6.8/360.0/27,9.9/360.0/27,70,34/20,1017.4,0,200.4
3414,2018,12,恆春,23.6,30.9/4,17.4/20,6.0,13.3/30.0/28,27.1/40.0/29,71,37/1,1014.8,1,184.5
3415,2018,12,宜蘭,19.3,29.0/4,11.8/18,306.7,6.7/110.0/23,11.1/30.0/11,85,45/20,1020.3,17,102.9
3416,2018,12,蘇澳,19.0,28.1/4,11.2/29,1291.0,9.4/100.0/30,19.6/60.0/11,85,49/19,1017.9,19,78.2
3417,2018,12,花蓮,21.0,29.2/4,13.3/19,49.0,10.3/80.0/29,18.1/50.0/29,75,48/1,1018.1,13,107.0
3418,2018,12,成功,21.1,28.9/4,14.5/29,64.1,11.1/30.0/9,19.4/30.0/9,75,48/18,1015.0,14,110.6
3419,2018,12,臺東,22.0,29.6/4,14.9/19,54.8,6.2/40.0/9,16.8/60.0/29,74,47/19,1018.3,8,122.6
3420,2018,12,大武,22.7,29.0/11,16.4/19,18.1,8.3/30.0/11,16.9/30.0/29,70,50/18,1017.7,7,115.8
3421,2018,12,蘭嶼,20.6,25.5/3,15.3/29,331.1,27.5/30.0/9,38.8/40.0/24,92,53/19,980.7,19,57.8
3422,2018,12,馬祖,14.0,24.1/4,6.7/29,14.4,10.2/60.0/23,19.8/20.0/30,81,48/17,1012.7,10,74.4
3423,2018,12,金門,17.2,27.0/4,9.8/29,20.5,8.5/70.0/7,19.1/60.0/7,72,27/17,1018.1,5,111.2
3424,2018,12,澎湖,20.7,28.6/4,15.7/29,4.3,10.6/30.0/29,25.6/10.0/29,80,54/18,1017.8,3,115.1
3425,2018,12,東吉島,21.6,27.8/4,16.5/29,0.3,21.8/40.0/29,29.0/20.0/29,75,49/18,1013.5,1,136.0
3426,2019,1,彭佳嶼,18.3,25.2/17,12.9/07,165.2,17.2/30.0/06,24.6/40.0/06,77,43/08,1009.5,11,80.0
3427,2019,1,基隆,18.6,28.3/17,13.5/07,352.6,12.4/10.0/07,19.8/360.0/07,77,42/17,1017.8,18,57.9
3428,2019,1,臺北,19.1,29.5/17,11.6/08,136.2,7.9/100.0/12,14.9/100.0/12,77,31/08,1017.4,9,80.8
3429,2019,1,鞍部,12.8,22.6/17,6.4/02,469.0,9.2/350.0/02,23.7/350.0/06,93,54/01,926.4,20,47.5
3430,2019,1,竹子湖,14.3,23.1/17,8.5/08,532.6,8.9/20.0/18,17.0/10.0/31,88,51/01,950.9,17,87.3
3431,2019,1,淡水,18.0,26.8/17,10.1/08,195.5,5.3/20.0/06,14.4/10.0/06,82,44/08,1018.9,8,82.1
3432,2019,1,(原板橋),18.6,28.4/17,10.7/08,182.0,7.6/60.0/28,15.0/70.0/31,79,32/08,1019.9,11,57.6
3433,2019,1,新屋,18.0,27.5/17,12.0/07,186.0,13.4/50.0/04,22.6/50.0/04,75,47/08,1017.8,9,107.5
3434,2019,1,新竹,18.3,26.9/17,12.5/07,140.2,6.8/20.0/04,18.5/50.0/04,75,38/08,1016.8,9,120.4
3435,2019,1,臺中,19.3,29.5/01,12.0/09,94.5,6.3/10.0/02,14.3/30.0/02,75,38/01,1008.7,5,204.5
3436,2019,1,梧棲,18.4,27.2/17,13.3/09,135.0,17.1/350.0/07,28.7/10.0/07,77,47/08,1016.2,5,190.4
3437,2019,1,日月潭,15.9,25.4/26,9.3/08,138.0,5.1/160.0/29,7.8/120.0/31,74,41/10,905.8,8,170.6
3438,2019,1,嘉義,19.1,30.0/01,10.6/09,122.0,7.8/10.0/02,13.1/360.0/02,76,37/01,1015.1,7,167.2
3439,2019,1,阿里山,8.8,18.2/16,-1.5/08,144.5,4.3/150.0/27,9.4/120.0/20,74,17/13,766.9,8,176.6
3440,2019,1,玉山,4.4,16.5/18,-4.8/07,103.0,20.3/170.0/06,29.3/190.0/06,39,7/08,643.6,9,232.6
3441,2019,1,臺南,19.8,28.9/17,13.0/08,60.7,9.2/340.0/07,15.6/340.0/05,76,44/13,1015.7,7,182.5
3442,2019,1,高雄,21.8,29.6/17,14.6/08,22.3,6.9/350.0/30,10.4/10.0/30,71,36/10,1017.8,4,171.0
3443,2019,1,恆春,22.4,29.5/17,13.9/11,14.5,13.5/60.0/31,28.0/40.0/04,74,31/10,1015.0,6,173.4
3444,2019,1,宜蘭,18.8,27.7/22,13.1/03,162.6,8.0/110.0/26,13.4/110.0/26,80,47/08,1020.3,17,74.1
3445,2019,1,蘇澳,18.6,25.9/26,12.4/07,391.0,9.9/80.0/26,21.6/70.0/26,85,38/08,1017.9,18,71.4
3446,2019,1,花蓮,20.2,27.1/17,13.6/09,133.0,11.0/40.0/27,19.4/30.0/02,75,43/08,1018.0,16,93.5
3447,2019,1,成功,20.5,27.9/18,15.6/10,144.4,10.3/10.0/06,22.0/340.0/06,75,46/09,1015.1,17,100.7
3448,2019,1,臺東,21.1,27.8/17,14.8/09,92.0,7.5/50.0/02,16.9/40.0/02,73,41/10,1018.3,8,113.6
3449,2019,1,大武,21.8,28.5/17,15.7/08,69.4,8.0/30.0/26,15.8/20.0/05,72,42/09,1017.9,11,113.0
3450,2019,1,蘭嶼,19.9,26.4/22,15.4/07,278.6,34.4/30.0/06,49.7/40.0/06,89,41/09,980.8,19,75.8
3451,2019,1,馬祖,14.2,24.0/01,8.9/08,40.6,8.9/360.0/06,20.7/360.0/06,78,44/11,1012.6,7,135.3
3452,2019,1,金門,16.8,25.9/16,9.9/08,75.8,8.7/80.0/19,17.9/70.0/31,70,28/04,1018.6,8,155.1
3453,2019,1,澎湖,19.1,27.0/17,14.9/06,139.4,10.9/30.0/02,26.3/360.0/03,84,47/03,1018.1,5,138.4
3454,2019,1,東吉島,20.5,27.2/17,16.2/05,208.8,21.9/30.0/06,29.7/30.0/07,82,58/09,1013.7,6,160.3
3455,2019,2,彭佳嶼,17.6,25.0/11,12.9/26,150.6,15.0/160.0/4,22.8/30.0/31,77,53/18,1010.6,17,59.2
3456,2019,2,基隆,17.9,27.2/4,12.6/28,382.1,10.6/10.0/21,19.3/10.0/31,80,49/31,1018.9,20,47.5
3457,2019,2,臺北,18.5,28.6/4,11.9/23,45.0,8.1/80.0/31,15.2/70.0/31,74,43/30,1018.5,10,78.0
3458,2019,2,鞍部,12.3,21.8/4,5.5/26,301.1,8.9/70.0/9,21.6/150.0/2,93,53/30,927.5,20,61.7
3459,2019,2,竹子湖,13.9,23.9/10,7.1/22,238.4,8.8/30.0/7,19.5/40.0/31,88,54/31,951.8,20,99.6
3460,2019,2,淡水,17.6,27.3/4,9.2/23,79.5,6.0/360.0/31,13.7/40.0/31,83,49/18,1020.3,10,102.5
3461,2019,2,(原板橋),18.2,27.7/4,10.6/28,48.8,6.5/60.0/9,13.4/80.0/18,82,50/30,1020.7,12,53.5
3462,2019,2,新屋,17.1,24.0/31,10.8/28,49.5,13.9/50.0/1,21.7/60.0/1,81,49/18,1019.0,10,102.3
3463,2019,2,新竹,17.7,25.1/31,10.3/28,25.5,6.9/30.0/1,18.8/30.0/1,76,46/18,1017.9,5,107.8
3464,2019,2,臺中,19.3,31.0/31,11.1/23,13.0,4.8/350.0/17,10.9/360.0/21,75,35/31,1010.1,4,172.9
3465,2019,2,梧棲,17.3,24.2/31,11.5/23,18.0,17.1/350.0/26,27.1/340.0/26,81,55/31,1017.6,5,135.0
3466,2019,2,日月潭,16.3,26.0/10,9.6/28,9.0,5.2/170.0/20,7.8/280.0/28,73,35/25,907.0,5,143.5
3467,2019,2,嘉義,19.2,30.9/31,10.1/23,5.0,5.9/360.0/21,10.3/360.0/21,77,38/31,1016.6,3,165.9
3468,2019,2,阿里山,7.4,15.6/4,-0.3/25,82.2,4.1/140.0/18,8.0/280.0/31,80,20/30,767.6,8,128.3
3469,2019,2,玉山,2.8,16.0/30,-7.0/24,31.8,14.7/200.0/16,23.2/260.0/24,61,10/31,644.6,7,238.8
3470,2019,2,臺南,19.7,28.9/5,11.9/23,T,8.3/340.0/22,13.3/340.0/17,77,39/29,1017.1,0,176.4
3471,2019,2,高雄,21.9,28.8/31,14.6/23,2.5,6.7/310.0/25,10.3/360.0/25,71,43/30,1019.2,4,154.5
3472,2019,2,恆春,22.6,29.8/11,17.3/22,28.7,12.4/30.0/1,26.7/30.0/1,75,43/28,1016.6,9,131.4
3473,2019,2,宜蘭,18.4,28.0/11,12.8/28,447.4,10.0/60.0/31,14.7/60.0/31,84,51/31,1021.5,19,62.0
3474,2019,2,蘇澳,18.2,27.3/31,12.4/27,1101.0,8.5/70.0/20,18.7/60.0/31,85,50/31,1019.0,20,43.8
3475,2019,2,花蓮,20.0,26.8/5,14.6/28,71.0,9.4/60.0/26,17.6/80.0/26,77,51/18,1019.4,18,57.9
3476,2019,2,成功,20.3,27.5/12,14.2/28,72.1,9.4/30.0/1,15.9/20.0/1,76,53/18,1016.3,15,68.2
3477,2019,2,臺東,21.1,28.3/12,15.2/23,35.5,5.4/30.0/26,13.8/30.0/8,75,50/19,1019.7,9,87.5
3478,2019,2,大武,21.9,31.5/31,15.2/28,62.1,8.0/170.0/31,14.5/40.0/2,71,43/31,1019.1,17,85.0
3479,2019,2,蘭嶼,19.7,27.0/11,15.0/27,245.7,25.6/40.0/1,37.1/50.0/1,91,51/18,982.4,21,68.0
3480,2019,2,馬祖,11.5,24.2/31,6.6/27,5.6,8.4/60.0/21,17.2/10.0/1,81,53/27,1014.0,7,108.2
3481,2019,2,金門,15.5,23.8/31,9.1/23,4.4,10.1/80.0/31,20.5/80.0/31,71,38/24,1019.6,2,122.3
3482,2019,2,澎湖,18.0,26.8/31,14.6/22,12.0,10.1/20.0/26,21.3/50.0/21,82,50/23,1019.6,4,81.7
3483,2019,2,東吉島,19.6,25.8/31,15.9/27,6.4,18.7/40.0/26,25.8/20.0/21,73,52/22,1015.3,3,99.1
3484,2019,3,彭佳嶼,16.9,24.5/7,12.5/23,72.1,16.6/160.0/3,23.4/150.0/3,87,65/7,1007.9,12,38.6
3485,2019,3,基隆,17.4,30.0/7,13.3/23,292.4,8.7/360.0/16,14.1/10.0/16,89,33/7,1016.4,22,33.8
3486,2019,3,臺北,18.8,31.3/7,13.7/23,64.1,7.8/70.0/26,14.2/60.0/26,79,28/7,1016.0,9,55.5
3487,2019,3,鞍部,13.5,23.1/20,7.0/23,103.7,7.5/70.0/24,17.2/60.0/17,95,46/7,925.4,19,54.7
3488,2019,3,竹子湖,14.9,25.2/7,8.3/23,72.4,8.7/30.0/4,19.9/20.0/4,91,40/7,949.5,10,68.1
3489,2019,3,淡水,17.7,28.6/7,12.7/1,57.0,5.8/10.0/21,12.5/20.0/11,87,41/7,1017.6,5,61.5
3490,2019,3,(原板橋),18.6,30.7/7,13.6/2,69.1,6.3/60.0/17,12.5/80.0/17,78,35/7,1018.2,9,42.1
3491,2019,3,新屋,17.5,29.1/7,13.4/23,72.9,11.7/50.0/1,19.2/20.0/21,85,41/7,1016.8,10,47.3
3492,2019,3,新竹,18.0,30.1/7,12.8/2,67.9,5.4/20.0/1,12.7/20.0/23,80,28/7,1016.0,5,57.0
3493,2019,3,臺中,20.5,31.7/3,14.3/2,11.0,4.7/360.0/22,11.1/320.0/19,75,26/7,1008.2,1,173.4
3494,2019,3,梧棲,18.9,30.2/7,14.0/1,16.0,12.7/350.0/1,21.7/350.0/1,80,29/7,1015.7,2,148.8
3495,2019,3,日月潭,17.7,27.4/20,11.6/2,6.5,5.2/290.0/3,10.2/290.0/3,72,36/3,905.8,1,161.0
3496,2019,3,嘉義,21.2,32.8/3,14.5/2,8.0,7.8/240.0/3,13.1/240.0/3,75,28/7,1014.7,2,181.9
3497,2019,3,阿里山,8.2,15.5/20,2.0/6,7.1,4.5/150.0/7,8.5/140.0/18,75,19/7,767.2,3,136.8
3498,2019,3,玉山,4.1,17.3/10,-3.6/6,3.0,17.5/120.0/18,26.0/260.0/7,46,9/7,643.9,2,258.6
3499,2019,3,臺南,22.0,31.0/7,15.7/1,1.5,7.7/350.0/23,12.9/330.0/23,76,36/7,1015.3,2,211.3
3500,2019,3,高雄,23.8,31.3/7,18.7/25,12.5,7.3/320.0/22,12.2/310.0/22,71,32/7,1017.4,3,221.1
3501,2019,3,恆春,23.8,30.0/19,18.1/8,20.3,9.9/30.0/23,20.6/30.0/23,78,33/7,1014.9,4,175.6
3502,2019,3,宜蘭,19.4,28.2/7,14.0/2,56.3,6.1/70.0/23,9.4/80.0/22,85,56/7,1018.6,9,66.4
3503,2019,3,蘇澳,18.9,26.7/3,13.8/23,94.5,7.9/160.0/2,16.8/80.0/22,86,54/3,1016.3,18,51.6
3504,2019,3,花蓮,21.0,27.9/20,16.0/2,52.5,8.2/70.0/11,13.9/60.0/1,80,58/20,1016.7,16,76.6
3505,2019,3,成功,21.8,28.4/19,16.7/1,83.7,8.2/30.0/11,15.6/220.0/19,80,62/19,1013.8,15,107.5
3506,2019,3,臺東,22.8,29.2/19,17.5/2,12.9,5.4/40.0/17,13.3/50.0/17,77,54/16,1017.2,8,132.8
3507,2019,3,大武,22.9,33.9/19,18.2/9,66.4,6.8/30.0/22,14.3/30.0/1,73,37/19,1016.8,9,135.6
3508,2019,3,蘭嶼,21.2,27.1/16,17.0/1,320.4,18.8/40.0/24,26.6/30.0/17,93,54/16,980.9,19,96.2
3509,2019,3,馬祖,10.9,22.2/7,6.4/17,86.0,9.7/60.0/7,19.2/50.0/7,89,64/4,1011.2,16,31.0
3510,2019,3,金門,15.4,25.1/3,9.4/23,37.5,9.5/80.0/4,17.5/60.0/4,77,51/12,1017.0,5,59.1
3511,2019,3,澎湖,20.3,28.1/19,16.5/24,28.5,9.2/40.0/1,20.1/50.0/1,84,67/8,1017.3,4,85.1
3512,2019,3,東吉島,21.8,28.3/7,18.3/1,27.1,17.4/40.0/1,22.8/40.0/1,70,61/7,1013.4,5,117.8
3513,2019,4,彭佳嶼,18.6,27.9/28,11.4/7,127.7,17.6/150.0/14,24.2/160.0/14,78,33/16,1005.2,17,87.0
3514,2019,4,基隆,19.1,30.2/28,12.4/7,209.1,9.8/10.0/29,15.2/10.0/29,80,42/16,1013.3,18,57.1
3515,2019,4,臺北,19.8,32.9/28,12.1/7,184.2,8.5/80.0/4,15.9/100.0/31,75,34/12,1012.9,16,76.3
3516,2019,4,鞍部,13.8,25.6/21,5.8/7,263.8,11.0/360.0/29,21.8/350.0/29,92,40/15,922.9,19,69.1
3517,2019,4,竹子湖,15.4,27.1/21,7.3/7,213.8,9.5/20.0/31,19.2/20.0/7,86,43/15,947.0,18,99.3
3518,2019,4,淡水,19.1,28.9/21,11.3/7,172.5,6.2/160.0/31,18.3/140.0/31,81,39/16,1013.6,15,90.0
3519,2019,4,(原板橋),19.5,31.9/21,12.1/7,197.8,6.6/60.0/31,14.5/60.0/31,78,31/12,1015.1,17,73.7
3520,2019,4,新屋,18.8,27.9/13,11.7/7,229.7,13.9/50.0/31,21.6/30.0/31,81,44/16,1013.5,17,89.8
3521,2019,4,新竹,19.3,29.6/28,12.0/7,279.7,6.3/280.0/28,15.9/80.0/31,78,22/15,1012.7,15,96.8
3522,2019,4,臺中,21.1,32.3/21,12.3/8,179.5,5.0/350.0/5,13.3/180.0/29,79,39/21,1005.3,13,141.6
3523,2019,4,梧棲,19.9,28.9/28,11.0/8,174.0,13.1/350.0/31,20.9/350.0/31,79,32/16,1012.7,12,144.3
3524,2019,4,日月潭,17.3,29.3/21,11.8/8,171.5,7.5/330.0/10,16.8/330.0/10,80,35/21,903.3,13,127.6
3525,2019,4,嘉義,21.6,32.5/21,13.0/8,107.9,6.8/360.0/3,12.8/10.0/3,77,45/21,1011.8,13,156.6
3526,2019,4,阿里山,8.9,17.8/21,1.5/12,230.9,4.8/250.0/10,12.4/210.0/10,78,18/3,765.4,15,127.5
3527,2019,4,玉山,2.3,14.4/28,-6.6/12,135.0,15.7/270.0/9,28.9/270.0/7,80,10/5,641.9,11,141.3
3528,2019,4,臺南,22.5,30.7/19,13.8/8,74.5,8.1/340.0/15,14.4/340.0/15,77,52/16,1012.5,11,188.8
3529,2019,4,高雄,24.1,31.5/5,17.4/8,44.0,7.7/350.0/3,13.2/160.0/5,73,43/5,1014.7,7,206.1
3530,2019,4,恆春,24.1,30.7/20,19.0/8,44.0,12.1/30.0/7,25.2/30.0/7,74,36/16,1012.2,2,199.9
3531,2019,4,宜蘭,19.9,30.1/21,12.8/8,132.5,9.2/340.0/5,14.7/360.0/6,81,45/6,1015.7,19,79.7
3532,2019,4,蘇澳,19.8,30.3/21,12.7/7,206.0,11.1/80.0/6,17.6/100.0/10,80,42/15,1013.3,18,68.5
3533,2019,4,花蓮,20.9,29.0/29,14.3/8,92.5,8.9/70.0/23,15.2/70.0/23,75,41/15,1013.9,19,85.4
3534,2019,4,成功,21.7,29.7/3,15.0/8,58.0,9.7/10.0/3,16.4/20.0/6,78,42/16,1011.2,19,94.9
3535,2019,4,臺東,22.6,31.8/3,14.9/8,36.0,5.9/40.0/3,13.3/30.0/3,75,42/16,1014.5,10,117.8
3536,2019,4,大武,23.2,33.8/21,17.6/7,40.7,8.3/160.0/18,13.9/190.0/28,70,26/21,1014.2,10,145.5
3537,2019,4,蘭嶼,21.2,26.4/9,16.0/8,121.1,22.2/40.0/31,34.2/50.0/31,91,47/16,978.2,18,92.0
3538,2019,4,馬祖,13.1,24.6/28,6.2/8,156.6,11.5/210.0/20,19.7/220.0/20,86,54/23,1007.6,19,101.5
3539,2019,4,金門,16.7,25.8/13,8.9/7,201.7,8.5/70.0/31,17.3/70.0/31,79,40/16,1013.7,14,102.3
3540,2019,4,澎湖,21.5,28.5/28,15.8/8,111.5,9.1/30.0/23,21.5/50.0/23,82,38/16,1014.3,11,130.9
3541,2019,4,東吉島,22.5,28.2/29,17.3/8,144.4,18.0/40.0/23,22.9/50.0/23,67,42/16,1010.6,11,143.8
3542,2019,5,彭佳嶼,22.4,29.9/30,14.2/1,104.4,17.5/60.0/3,25.4/60.0/3,83,55/15,1001.5,13,142.0
3543,2019,5,基隆,23.0,32.2/10,15.3/1,140.0,11.2/20.0/10,18.2/10.0/10,82,45/17,1009.4,19,131.6
3544,2019,5,臺北,24.2,35.9/25,15.2/1,115.1,8.2/80.0/10,14.3/70.0/27,76,34/25,1009.1,13,105.0
3545,2019,5,鞍部,18.1,27.3/25,9.4/1,154.9,10.0/360.0/11,17.2/160.0/27,91,48/10,920.8,20,89.6
3546,2019,5,竹子湖,19.5,29.0/25,10.8/1,141.9,7.8/30.0/27,16.8/340.0/11,86,47/25,944.5,15,113.8
3547,2019,5,淡水,23.1,32.1/25,14.6/1,220.0,5.8/10.0/11,13.6/320.0/11,84,48/17,1010.5,10,127.7
3548,2019,5,(原板橋),23.7,34.8/25,15.4/1,115.4,6.0/80.0/12,13.5/60.0/1,77,41/10,1011.3,13,121.8
3549,2019,5,新屋,23.1,30.1/23,14.8/1,115.0,13.5/250.0/25,22.1/260.0/25,82,57/25,1009.9,14,140.0
3550,2019,5,新竹,23.6,32.1/25,15.4/1,217.0,7.6/280.0/25,16.0/290.0/30,77,53/17,1009.2,11,147.5
3551,2019,5,臺中,24.7,33.3/26,16.7/1,115.5,5.1/170.0/30,11.8/230.0/21,79,51/25,1002.4,10,169.3
3552,2019,5,梧棲,23.7,31.0/23,15.2/1,94.0,10.9/350.0/27,17.4/340.0/12,80,57/25,1009.6,10,181.6
3553,2019,5,日月潭,20.3,30.3/10,14.3/19,135.0,6.6/170.0/19,11.8/170.0/19,78,26/10,902.0,9,156.4
3554,2019,5,嘉義,25.1,34.1/9,17.1/2,74.0,11.7/260.0/19,23.5/240.0/19,75,47/9,1008.9,6,199.1
3555,2019,5,阿里山,11.8,20.6/25,5.9/17,155.4,5.2/80.0/26,13.5/250.0/19,81,20/18,765.6,11,159.3
3556,2019,5,玉山,4.9,17.6/18,-1.2/1,171.5,13.8/270.0/19,25.5/270.0/19,83,10/18,643.0,12,169.6
3557,2019,5,臺南,26.0,32.9/20,18.7/2,88.0,8.2/340.0/3,18.3/250.0/19,73,48/20,1009.7,3,206.6
3558,2019,5,高雄,26.9,33.3/20,21.0/2,63.2,7.6/320.0/19,15.0/290.0/19,74,47/20,1012.0,4,237.5
3559,2019,5,恆春,26.6,33.1/29,21.2/3,15.5,10.8/40.0/1,21.8/20.0/1,76,40/20,1009.5,4,203.0
3560,2019,5,宜蘭,23.8,32.2/22,15.4/1,180.3,8.4/110.0/10,12.3/130.0/17,84,55/17,1011.8,15,143.5
3561,2019,5,蘇澳,23.4,31.9/30,15.4/1,677.5,9.2/150.0/29,17.9/90.0/10,84,54/17,1009.5,13,123.9
3562,2019,5,花蓮,24.5,32.2/24,17.7/2,73.5,8.5/60.0/11,14.7/200.0/9,76,55/8,1010.4,14,155.6
3563,2019,5,成功,24.4,32.3/30,19.1/3,55.2,9.1/20.0/10,17.4/30.0/10,81,54/10,1007.8,13,120.8
